year,organization,program_name,base_price,competitor_price,student_count,admission_score,salary_index,final_price
2019,"Башкирский гос. ун-т., г. Уфа",Государственное и муниципальное управление,98100.0,117200.0,3,70.3,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Журналистика и литературное творчество,109900.0,126900.0,23,67.3,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Информатика и вычислительная техника,109900.0,134500.0,8,67.5,104.47,127600.0
2019,"Башкирский гос. ун-т., г. Уфа",История,98100.0,116500.0,12,64.3,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Лингвистика и иностранные языки,100500.0,122450.0,89,68.9,104.47,112700.0
2019,"Башкирский гос. ун-т., г. Уфа",Математика,98100.0,126650.0,15,64.5,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Международные отношения,98100.0,121500.0,42,69.3,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Менеджмент,98100.0,118500.0,8,67.0,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Психология,109900.0,124000.0,15,66.8,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Реклама и связи с общественностью,109900.0,126900.0,11,65.5,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Социальная работа,98100.0,115000.0,2,62.0,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Социология,98100.0,120400.0,3,67.4,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Сфера обслуживания,98100.0,118300.0,5,65.9,104.47,110400.0
2019,"Башкирский гос. ун-т., г. Уфа",Филология,98900.0,120000.0,86,71.2,104.47,111500.0
2019,"Башкирский гос. ун-т., г. Уфа",Химическая и биотехнологии,109900.0,131900.0,2,60.0,104.47,127600.0
2019,"Башкирский гос. ун-т., г. Уфа",Химия,109900.0,132800.0,2,60.1,104.47,127600.0
2019,"Башкирский гос. ун-т., г. Уфа",Экономика,103600.0,114500.0,47,67.8,104.47,112800.0
2019,"Башкирский гос. ун-т., г. Уфа",Юриспруденция,120000.0,120000.0,181,68.6,104.47,130000.0
2019,Башкирский ин-т. социальных технологий (филиал) Академии труда и социальных отношений,Юриспруденция,78800.0,120000.0,19,59.6,104.47,99500.0
2019,Белгородский гос. аграрный ун-т. им. В.Я. Горина,Геодезия и землеустройство,120200.0,177900.0,2,71.0,104.47,75000.0
2019,Белгородский гос. аграрный ун-т. им. В.Я. Горина,Информатика и вычислительная техника,120200.0,134500.0,2,70.0,104.47,98300.0
2019,Белгородский гос. аграрный ун-т. им. В.Я. Горина,Профессиональное обучение,107100.0,114700.0,49,47.0,104.47,83000.0
2019,Белгородский гос. аграрный ун-т. им. В.Я. Горина,Сельское и рыбное хозяйство,120200.0,132600.0,48,51.4,104.47,98300.0
2019,Белгородский гос. аграрный ун-т. им. В.Я. Горина,Экономика,107100.0,114500.0,44,63.8,104.47,83000.0
2019,Белгородский гос. ин-т. искусств и культуры,Дизайн,57600.0,220000.0,35,70.4,104.47,60300.0
2019,Белгородский гос. ин-т. искусств и культуры,Издательское дело,49900.0,154000.0,2,60.9,104.47,52400.0
2019,Белгородский гос. ин-т. искусств и культуры,Социальная работа,49100.0,115000.0,7,56.1,104.47,60300.0
2019,Белгородский гос. ин-т. искусств и культуры,Сфера обслуживания,79300.0,118300.0,1,49.7,104.47,82200.0
2019,Белгородский гос. национальный исследовательский ун-т.,Библиотеки и архивы,73200.0,116100.0,2,54.0,104.47,76300.0
2019,Белгородский гос. национальный исследовательский ун-т.,Бизнес-информатика,71000.0,122700.0,12,58.0,104.47,74000.0
2019,Белгородский гос. национальный исследовательский ун-т.,Биология,69000.0,132800.0,2,53.3,104.47,71900.0
2019,Белгородский гос. национальный исследовательский ун-т.,География,69000.0,130000.0,2,52.2,104.47,71900.0
2019,Белгородский гос. национальный исследовательский ун-т.,Геология,75800.0,153700.0,3,52.7,104.47,79000.0
2019,Белгородский гос. национальный исследовательский ун-т.,Государственное и муниципальное управление,85000.0,117200.0,17,61.2,104.47,86000.0
2019,Белгородский гос. национальный исследовательский ун-т.,Журналистика и литературное творчество,84400.0,126900.0,39,65.5,104.47,88000.0
2019,Белгородский гос. национальный исследовательский ун-т.,Здравоохранение,114300.0,154700.0,363,57.3,104.47,117600.0
2019,Белгородский гос. национальный исследовательский ун-т.,Информатика и вычислительная техника,70900.0,134500.0,7,53.7,104.47,73900.0
2019,Белгородский гос. национальный исследовательский ун-т.,Информационная безопасность,72800.0,133650.0,3,58.0,104.47,75900.0
2019,Белгородский гос. национальный исследовательский ун-т.,История,73200.0,116500.0,19,63.8,104.47,76300.0
2019,Белгородский гос. национальный исследовательский ун-т.,Лингвистика и иностранные языки,80100.0,122450.0,83,66.0,104.47,83500.0
2019,Белгородский гос. национальный исследовательский ун-т.,Математика,69000.0,126650.0,14,54.4,104.47,71900.0
2019,Белгородский гос. национальный исследовательский ун-т.,Материалы,74300.0,150000.0,3,50.8,104.47,77500.0
